-12.771224005835213 + 2.8514645131019183im,-33.26691403293668 - 0.595782697948425im,37.75843166185629 + 0.39340491348731793im,-10.083320410075823 + 2.879707776308014im
-12.771309961537089 + 2.8778932408749602im,-33.26768425048365 - 0.6013105488147468im,37.75917350643875 + 0.3970569685892211im,-10.083394230581412 + 2.9064008800944863im
-12.771397515286695 + 2.9045672590432714im,-33.26846882546718 - 0.6068898692251714im,37.75992917589549 + 0.4007430818809296im,-10.083469422260567 + 2.9333418012156858im
-12.771486696763738 + 2.9314888536222186im,-33.26926802596845 - 0.6125211434769522im,37.76069892822566 + 0.40446357534585625im,-10.08354601053156 + 2.960532851297006im
-12.771577536197585 + 2.958660332195577im,-33.2700821250909 - 0.6182048605661516im,37.76148302625655 + 0.40821877413367036im,-10.08362402128194 + 2.9879763638321006im
-12.771670064378352 + 2.986084024126586im,-33.27091140105527 - 0.6239415142373879im,37.76228173773481 + 0.41200900659507156im,-10.083703480877029 + 3.015674694397823im
-12.771764312666244 + 3.013762280770887im,-33.271756137295995 - 0.6297316030335812im,37.7630953354189 + 0.4158346043164474im,-10.08378441616885 + 3.0436302208722616im
-12.771860313002998 + 3.041697475691893im,-33.272616622559525 - 0.6355756303478185im,37.76392409717343 + 0.419695902155459im,-10.083866854504828 + 3.0718453436550455im
-12.771958097921829 + 3.069892004878694im,-33.27349315100473 - 0.641474104473385im,37.76476830606542 + 0.4235932382771348im,-10.083950823737183 + 3.100322485889412im
-12.77205770055865 + 3.0983482869657153im,-33.27438602230497 - 0.6474275386573536im,37.765628250462264 + 0.42752695419041203im,-10.084036352231696 + 3.1290640936877936im
-12.772159154663498 + 3.1270687634559007im,-33.27529554175258 - 0.6534364511521594im,37.76650422413175 + 0.43149739478444743im,-10.08412346887732 + 3.1580726363587677im
-12.772262494611216 + 3.1560558989449747im,-33.2762220203643 - 0.6595013652696364im,37.76739652634332 + 0.43550490836693345im,-10.084212203096083 + 3.187350606637331im
-12.772367755413292 + 3.1853121813487717im,-33.27716577499037 - 0.6656228094352747im,37.76830546197226 + 0.43954984670163694im,-10.084302584852068 + 3.216900520917629im
-12.77247497272998 + 3.2148401221335448im,-33.278127128423876 - 0.6718013172432522im,37.769231341605504 + 0.4436325650469616im,-10.084394644661984 + 3.246724919487798im
-12.772584182881554 + 3.2446422565477833im,-33.27910640951383 - 0.6780374275111919im,37.77017448164875 + 0.44775342219506303im,-10.084488413605072 + 3.2768263667679127im
-12.77269542286094 + 3.274721143857137im,-33.280103953279294 - 0.6843316843376883im,37.7711352044368 + 0.45191278051149747im,-10.084583923332927 + 3.3072074515505836im
-12.772808730345771 + 3.3050793675822714im,-33.28112010102615 - 0.6906846371585584im,37.77211383834512 + 0.45611100597533016im,-10.084681206080878 + 3.3378707872440536im
-12.77292414371149 + 3.3357195357386615im,-33.28215520046632 - 0.6970968408047744im,37.77311071790387 + 0.4603484682198236im,-10.0847802946774 + 3.3688190121176285im
-12.773041702043576 + 3.366644281078934im,-33.28320960583865 - 0.7035688555619382im,37.7741261839143 + 0.4646255405742273im,-10.084881222556046 + 3.40005478955138im
-12.773161445151082 + 3.3978562613392493im,-33.284283678032715 - 0.7101012472283493im,37.77516058356697 + 0.4689426001050537im,-10.08498402376575 + 3.4315808082865926im
-12.773283413579714 + 3.4293581594863753im,-33.285377784715095 - 0.7166945871765035im,37.776214270562306 + 0.4733000276590522im,-10.085088732982394 + 3.4633997826808933im
-12.77340764862572 + 3.4611526839695266im,-33.28649230045681 - 0.7233494524132074im,37.77728760523399 + 0.4776982079063878im,-10.085195385520116 + 3.495514452964972im
-12.77353419234897 + 3.4932425689735473im,-33.28762760686554 - 0.7300664256421014im,37.77838095467399 + 0.4821375293842841im,-10.08530401734268 + 3.5279275855033783im
-12.773663087587952 + 3.5256305746754073im,-33.28878409271777 - 0.736846095325899im,37.77949469286041 + 0.4866183845413313im,-10.085414665075767 + 3.5606419730573453im
-12.773794377973168 + 3.5583194875041375im,-33.28996215409576 - 0.7436890557504313im,37.78062920078768 + 0.49114116978306815im,-10.085527366018525 + 3.593660435051031im
-12.7739281079425 + 3.5913121204028253im,-33.29116219452536 - 0.7505959070889209im,37.78178486659929 + 0.49570628551748996im,-10.085642158156249 + 3.626985817840985im
-12.774064322755514 + 3.624611313094208im,-33.29238462511774 - 0.7575672554669075im,37.78296208572327 + 0.5003141362012175im,-10.085759080172208 + 3.6606209949885615im
-12.774203068508616 + 3.6582199323487643im,-33.29362986471357 - 0.7646037130297585im,37.7841612610095 + 0.5049651303873598im,-10.08587817146111 + 3.6945688675355433im
-12.77434439215071 + 3.6921408722563416im,-33.29489834002911 - 0.7717058980082945im,37.78538280287079 + 0.509659680772514im,-10.085999472141422 + 3.728832364282982im
-12.774488341498472 + 3.726377054500714im,-33.296190485806875 - 0.7788744347882413im,37.78662712942585 + 0.514398204246236im,-10.086123023068533 + 3.763414442073165im
-12.774634965252789 + 3.7609314286371074im,-33.29750674496719 - 0.7861099539786353im,37.78789466664517 + 0.519181121939606im,-10.086248865848464 + 3.7983180860752146im
-12.774784313014313 + 3.795806972372985im,-33.29884756876428 - 0.7934130924824067im,37.78918584850025 + 0.5240088592763621im,-10.086377042851167 + 3.833546310073916im
-12.774936435300472 + 3.831006691852408im,-33.30021341694491 - 0.8007844935671202im,37.790501117114545 + 0.5288818460221428im,-10.086507597224088 + 3.8691021567616977im
-12.77509138356229 + 3.866533621943169im,-33.30160475790965 - 0.8082248069373366im,37.791840922918794 + 0.5338005163380914im,-10.086640572907035 + 3.9049886980344715im
-12.775249210201137 + 3.902390826527641im,-33.30302206887755 - 0.8157346888079844im,37.79320572480821 + 0.538765308831934im,-10.086776014645666 + 3.941209035290787im
-12.77540996858654 + 3.9385813987967477im,-33.3044658360545 - 0.8233148019780312im,37.79459599030318 + 0.5437766666116814im,-10.086913968006542 + 3.9777662997345713im
-12.775573713073582 + 3.975108461547558im,-33.30593655480445 - 0.8309658159065709im,37.79601219571293 + 0.5488350373400336im,-10.08705447939175 + 4.014663652681733im
-12.775740499021515 + 4.011975167484374im,-33.30743472982352 - 0.8386884067887863im,37.797454826302754 + 0.5539408732891574im,-10.087197596054036 + 4.051904285869865im
-12.775910382811482 + 4.049184699522931im,-33.30896087531856 - 0.8464832576338202im,37.79892437646342 + 0.5590946313963386im,-10.087343366112078 + 4.089491421772783im
-12.776083421865538 + 4.086740271099236im,-33.3105155151881 - 0.8543510583430277im,37.80042134988546 + 0.5642967733212653im,-10.087491838566201 + 4.127428313917275im
-12.776259674665637 + 4.1246451264803925im,-33.31209918320787 - 0.8622925057908849im,37.80194625973559 + 0.569547765503492im,-10.087643063314042 + 4.1657182472056835im
-12.776439200773282 + 4.162902541081109im,-33.313712423218945 - 0.8703083039046136im,37.80349962883668 + 0.5748480792206455im,-10.087797091167158 + 4.204364538240269im
