-0.4044630199699436 - 0.13456933981764863im,0.13548417996361012 + 0.0028839522189925077im,0.24633855582783037 + 0.04811317459001711im,0.13029134130153636 - 0.004272964983981163im,-0.30716820794361493 - 0.1060807847728488im,0.13028918186346272 - 0.004269537633225117im,0.24633647068258802 + 0.048116370283505044im,0.13548643169317495 + 0.0028807870119740946im,-0.4044630255747145 - 0.13456953804379487im
-0.4067351265723601 - 0.13399984417452457im,0.13560636454587194 + 0.0024052272484359786im,0.24700435358060538 + 0.04754135657530919im,0.13042451777530215 - 0.004829904761578103im,-0.3089892989861424 - 0.10573525419199298im,0.1304223356722032 - 0.004826417844906836im,0.24700224641855598 + 0.04754460852505299im,0.13560864205369658 + 0.0024020051912948884im,-0.40673513311907816 - 0.13400004476857108im
-0.40902249579660294 - 0.13341130557795594im,0.1357231787421434 + 0.001922117264109425im,0.24766751105616544 + 0.0469613415026058im,0.13055224787747138 - 0.005392223970312061im,-0.3108244033849466 - 0.1053752633367152im,0.13055004305942122 - 0.005388676414747554im,0.24766538183113468 + 0.04696465072620302im,0.1357254821478437 + 0.0019188372949913305im,-0.40902250331090967 - 0.13341150856522252im
-0.41132521336991107 - 0.13280346290569692im,0.13583452564462886 + 0.0014346360319868066im,0.2483279399803061 + 0.04637309358075264im,0.13067442828765125 - 0.005959918585136924im,-0.31267362037563967 - 0.10500059771904777im,0.13067220071156851 - 0.005956309298762217im,0.2483257886527896 + 0.04637646111351573im,0.13583685506212273 + 0.0014312970695903998im,-0.4113252218773329 - 0.13280366831177262im
-0.4136433653748356 - 0.13217605218255746im,0.13594030742250482 + 0.00094279843018629im,0.24898555108870543 + 0.04577657765377705im,0.13079095462072307 - 0.006532983508946816im,-0.314537049881851 - 0.10461104025907282im,0.13078870425074104 - 0.006529311380665803im,0.2489833776262599 + 0.045780004549095185im,0.13594266295977628 + 0.0009393993734544201im,-0.4136433749015792 - 0.13217626003332306im
-0.4159770382503018 - 0.13152880655502372im,0.13604042532315047 + 0.00044662047104984475im,0.24964025412698224 + 0.04517175922056233im,0.13090172142628184 - 0.0071114125494273345im,-0.3164147925211998 - 0.1042063712568966im,0.13089944823390376 - 0.007107676448556026im,0.24963805850457552 + 0.04517524655006626im,0.13604280708196148 + 0.00044316019883508143im,-0.41597704882319253 - 0.1315290168765719im
-0.41832631879674653 - 0.13086145626513254im,0.13613477967394888 - 5.388067661020965e-5im,0.2502919578521962 + 0.044558604454463704im,0.1310066221882173 - 0.007695198395510754im,-0.3183069496110716 - 0.10378636836426663im,0.13100432615274082 - 0.007691397171547556im,0.2502897400523465 + 0.0445621533083852im,0.13613718774955474 - 5.740330587846088e-5im,-0.4183263304428508 - 0.13086166908386251im
-0.42069129417708506 - 0.1301737286244037im,0.13622326988438088 - 0.0005586866652404413im,0.25094057003360437 + 0.04393708022327804im,0.13110554932478222 - 0.008284332593728792im,-0.32021362317426283 - 0.10335080655594374im,0.1311032304335442 - 0.008280465076010391im,0.2509383300468741 + 0.04394069171071243im,0.13622570436524287 - 0.0005622728138964091im,-0.4206913069244772 - 0.1301739439669599im
-0.42307205192201996 - 0.1294653479871806im,0.1363057944485095 - 0.001067777945992604im,0.2515859974548684 + 0.04330715410922092im,0.13119839418896018 - 0.008878805524387572im,-0.3221349159449647 - 0.102899458100549im,0.1311960524376481 - 0.00887487052173787im,0.25158373527995803 + 0.043310829358398494im,0.13630825541596103 - 0.001071428797484009im,-0.42307206579877854 - 0.12946556588049993im
-0.4254686799326011 - 0.12873603572375836im,0.1363822509476459 - 0.0015811337461112808im,0.2522281459159002 + 0.042668794429015645im,0.1312850470690341 - 0.009478606377469617im,-0.3240709313747593 - 0.10243209253109938im,0.1312826824620869 - 0.009474602677955475im,0.25222586156010945 + 0.04267253458764585im,0.13638473847561502 - 0.0015848505053382713im,-0.4254686949677034 - 0.12873625619508766im
