-74.41048137476781 - 0.06768981755161416im,-1767.2402519175366 - 0.11008371544586962im,10.409172851467224 + 0.012121327843557277im,74.41048634270734 + 0.019712917221809432im
-74.4104809285482 - 0.06863242573732052im,-1767.2402502037007 - 0.1116166681545295im,10.409172771561991 + 0.012290122269308323im,74.41048603581208 + 0.019987427485039577im
-74.41048046981446 - 0.06958816012146694im,-1767.2402484418005 - 0.11317096752000659im,10.40917268941584 + 0.012461267226035681im,74.41048572031012 + 0.020265760409495397im
-74.41047999821573 - 0.07055720349151713im,-1767.240246630488 - 0.11474691078903536im,10.409172604965928 + 0.012634795445832927im,74.41048539595997 + 0.020547969227035768im
-74.41047951339098 - 0.07153974118031543im,-1767.2402447683746 - 0.11634479934702525im,10.409172518147626 + 0.012810740116600937im,74.41048506251325 + 0.020834107910783446im
-74.41047901496955 - 0.07253596110153365im,-1767.2402428540402 - 0.11796493877568275im,10.40917242889454 + 0.01298913488839537im,74.4104847197154 + 0.02112423118544861im
-74.4104785025699 - 0.07354605378560786im,-1767.2402408860155 - 0.11960763891139972im,10.409172337138365 + 0.0131700138798621im,74.41048436730362 + 0.021418394537791277im
-74.41047797580023 - 0.07457021241617917im,-1767.240238862799 - 0.12127321390449186im,10.409172242808923 + 0.01335341168476274im,74.41048400500873 + 0.021716654227235895im
-74.41047743425752 - 0.07560863286704032im,-1767.2402367828422 - 0.12296198227925509im,10.409172145834045 + 0.01353936337859084im,74.41048363255356 + 0.022019067296632434im
-74.41047687752717 - 0.07666151373959422im,-1767.2402346445494 - 0.12467426699479589im,10.409172046139512 + 0.013727904525279784im,74.4104832496525 + 0.02232569158315739im
-74.41047630518342 - 0.07772905640083978im,-1767.2402324462867 - 0.1264103955068081im,10.409171943649069 + 0.013919071184004959im,74.41048285601305 + 0.022636585729382132im
-74.41047571678855 - 0.0788114650218821im,-1767.2402301863756 - 0.1281706998301373im,10.409171838284324 + 0.014112899916080003im,74.41048245133426 + 0.02295180919448597im
-74.41047511189238 - 0.07990894661697971im,-1767.2402278630848 - 0.12995551660222554im,10.409171729964651 + 0.014309427791949148im,74.41048203530634 + 0.023271422265624408im
-74.41047449003187 - 0.08102171108313731im,-1767.2402254746357 - 0.13176518714747326im,10.409171618607173 + 0.014508692398277285im,74.41048160761102 + 0.023595486069462546im
-74.41047385073153 - 0.0821499712402476im,-1767.2402230192022 - 0.13360005754242407im,10.409171504126716 + 0.014710731845138263im,74.41048116792109 + 0.023924062583859092im
-74.41047319350214 - 0.0832939428717941im,-1767.240220494905 - 0.13546047868196018im,10.409171386435679 + 0.014915584773303795im,74.41048071590012 + 0.02425721464972634im
-74.41047251784089 - 0.08445384476611958im,-1767.2402178998116 - 0.13734680634632643im,10.409171265444026 + 0.015123290361633509im,74.41048025120216 + 0.02459500598304324im
-74.41047182323082 - 0.08562989875826804im,-1767.2402152319385 - 0.13925940126910485im,10.40917114105918 + 0.015333888334567874im,74.41047977347179 + 0.024937501187038504im
-74.41047110914072 - 0.08682232977241361im,-1767.2402124892442 - 0.14119862920618997im,10.409171013186029 + 0.015547418969726048im,74.41047928234393 + 0.02528476576455107im
-74.41047037502399 - 0.08803136586487344im,-1767.2402096696285 - 0.14316486100564196im,10.409170881726675 + 0.015763923105608448im,74.41047877744197 + 0.025636866130550967im
-74.41046962031913 - 0.08925723826772694im,-1767.2402067709352 - 0.1451584726785788im,10.409170746580585 + 0.01598344214940783im,74.41047825838024 + 0.025993869624844023im
-74.41046884444879 - 0.09050018143303634im,-1767.2402037909478 - 0.147179845470993im,10.40917060764437 + 0.016206018084928123im,74.41047772476172 + 0.026355844524946152im
-74.41046804681935 - 0.09176043307768683im,-1767.2402007273863 - 0.14922936593663183im,10.409170464811718 + 0.016431693480614115im,74.41047717617802 + 0.02672286005914419im
-74.41046722682071 - 0.09303823422885057im,-1767.2401975779053 - 0.15130742601084665im,10.409170317973375 + 0.016660511497692956im,74.41047661220928 + 0.027094986419734624im
-74.41046638382521 - 0.09433382927008006im,-1767.240194340093 - 0.1534144230854567im,10.409170167016981 + 0.016892515898428374im,74.41047603242416 + 0.027472294776441922im
-74.41046551718813 - 0.09564746598804928im,-1767.2401910114752 - 0.15555076008469373im,10.40917001182705 + 0.01712775105449078im,74.41047543637893 + 0.027854857290034084im
-74.41046462624652 - 0.09697939561994177im,-1767.2401875895077 - 0.15771684554219426im,10.409169852284869 + 0.017366261955443336im,74.41047482361806 + 0.0282427471261209im
-74.41046371031855 - 0.09832987290149837im,-1767.2401840715652 - 0.1599130936790077im,10.409169688268358 + 0.017608094217346156im,74.41047419367206 + 0.028636038469141346im
-74.41046276870347 - 0.09969915611573654im,-1767.2401804549588 - 0.16213992448277714im,10.409169519652039 + 0.017853294091480742im,74.41047354605917 + 0.029034806536557118im
-74.4104618006813 - 0.10108750714234707im,-1767.2401767369279 - 0.1643977637879484im,10.409169346306951 + 0.01810190847319559im,74.41047288028483 + 0.029439127593231397im
-74.41046080551095 - 0.10249519150777504im,-1767.2401729146168 - 0.16668704335710682im,10.409169168100421 + 0.01835398491087479im,74.41047219583817 + 0.029849078966013774im
-74.41045978243123 - 0.10392247843600576im,-1767.2401689851072 - 0.16900820096348823im,10.40916898489614 + 0.018609571615032214im,74.41047149219673 + 0.03026473905853046im
